date,material_id,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,demand_rolling_slope,safety_stock,moq,transit_risk_level,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2022-05-26,RM-200010,47.111,21,18,3,0.0,0,16319.31,346.4,0,0,-0.3059,250,300,2,0.5,-0.866,0.4339,5,2,146,RESCHEDULE_IN
2022-05-27,RM-200010,42.663,38,18,20,16.06,1,16276.65,381.51,0,0,-0.29343,250,300,2,0.5,-0.866,-0.4339,5,2,147,RESCHEDULE_IN
2022-05-28,RM-200010,46.211,12,18,-6,0.0,0,16230.43,351.22,4,0,-0.23806,250,300,2,0.5,-0.866,-0.9749,5,2,148,RESCHEDULE_IN
2022-05-29,RM-200010,51.42,20,18,2,0.75,1,16179.01,314.64,5,0,-0.2568,250,300,2,0.5,-0.866,-0.7818,5,2,149,RESCHEDULE_IN
2022-05-30,RM-200010,50.109,24,18,6,0.0,0,16128.91,321.88,0,0,-0.17613,250,300,2,0.5,-0.866,0.0,5,2,150,RESCHEDULE_IN
2022-05-31,RM-200010,49.277,20,18,2,0.0,0,16079.63,326.31,6,0,-0.08587,250,300,2,0.5,-0.866,0.7818,5,2,151,RESCHEDULE_IN
2022-06-01,RM-200010,47.809,27,18,9,5.86,1,16031.82,335.33,0,0,0.00661,250,300,2,0.0,-1.0,0.9749,6,2,152,RESCHEDULE_IN
2022-06-02,RM-200010,35.052,18,18,0,0.0,0,15996.77,456.37,0,0,0.13342,250,300,2,0.0,-1.0,0.4339,6,2,153,RESCHEDULE_IN
2022-06-03,RM-200010,49.85,27,18,9,8.57,1,15946.92,319.9,0,0,0.04902,250,300,2,0.0,-1.0,-0.4339,6,2,154,RESCHEDULE_IN
2022-06-04,RM-200010,35.189,25,18,7,1.7,1,16818.77,477.96,0,0,0.0477,250,300,2,0.0,-1.0,-0.9749,6,2,155,RESCHEDULE_IN
2022-06-05,RM-200010,40.432,16,18,-2,0.0,0,16778.34,414.98,0,0,0.0161,250,300,2,0.0,-1.0,-0.7818,6,2,156,RESCHEDULE_IN
2022-06-06,RM-200010,38.231,15,18,-3,0.0,0,16740.11,437.87,0,0,0.02354,250,300,2,0.0,-1.0,0.0,6,2,157,RESCHEDULE_IN
2022-06-07,RM-200010,41.777,23,18,5,6.5,1,17732.81,424.46,0,0,-0.0591,250,300,2,0.0,-1.0,0.7818,6,2,158,RESCHEDULE_IN
2022-06-08,RM-200010,36.274,18,18,0,0.0,0,18354.33,505.99,0,0,-0.07034,250,300,2,0.0,-1.0,0.9749,6,2,159,RESCHEDULE_IN
2022-06-09,RM-200010,37.741,13,18,-5,0.87,1,18316.59,485.33,0,0,-0.02813,250,300,2,0.0,-1.0,0.4339,6,2,160,RESCHEDULE_IN
2022-06-10,RM-200010,47.646,24,18,6,3.47,1,18268.94,383.43,7,0,-0.07882,250,300,2,0.0,-1.0,-0.4339,6,2,161,RESCHEDULE_IN
2022-06-11,RM-200010,30.749,24,18,6,6.87,1,18238.2,593.14,0,0,-0.0337,250,300,2,0.0,-1.0,-0.9749,6,2,162,RESCHEDULE_IN
2022-06-12,RM-200010,38.133,21,18,3,0.0,0,18200.06,477.28,0,0,-0.0741,250,300,2,0.0,-1.0,-0.7818,6,2,163,RESCHEDULE_IN
2022-06-13,RM-200010,31.889,11,18,-7,0.0,0,18168.17,569.73,0,0,-0.02207,250,300,2,0.0,-1.0,0.0,6,2,164,RESCHEDULE_IN
2022-06-14,RM-200010,42.483,21,18,3,0.0,0,18125.69,426.65,0,0,-0.09349,250,300,2,0.0,-1.0,0.7818,6,2,165,RESCHEDULE_IN
2022-06-15,RM-200010,34.76,23,18,5,0.0,0,18090.93,520.45,0,0,-0.04991,250,300,2,0.0,-1.0,0.9749,6,2,166,RESCHEDULE_IN
2022-06-16,RM-200010,39.793,20,18,2,0.0,0,18051.14,453.62,0,0,-0.13486,250,300,2,0.0,-1.0,0.4339,6,2,167,RESCHEDULE_IN
2022-06-17,RM-200010,32.222,19,18,1,0.97,1,18018.92,559.21,0,0,-0.1503,250,300,2,0.0,-1.0,-0.4339,6,2,168,RESCHEDULE_IN
2022-06-18,RM-200010,48.857,37,18,19,15.65,1,17970.06,367.81,0,0,-0.23008,250,300,2,0.0,-1.0,-0.9749,6,2,169,RESCHEDULE_IN
2022-06-19,RM-200010,42.135,22,18,4,0.0,0,18833.17,446.98,0,0,-0.25736,250,300,2,0.0,-1.0,-0.7818,6,2,170,RESCHEDULE_IN
2022-06-20,RM-200010,43.312,23,18,5,3.29,1,18789.86,433.83,0,0,-0.32076,250,300,2,0.0,-1.0,0.0,6,2,171,RESCHEDULE_IN
2022-06-21,RM-200010,48.527,30,18,12,10.36,1,18741.33,386.2,0,0,-0.28725,250,300,2,0.0,-1.0,0.7818,6,2,172,RESCHEDULE_IN
2022-06-22,RM-200010,35.597,34,18,16,10.31,1,18705.74,525.48,0,0,-0.21324,250,300,2,0.0,-1.0,0.9749,6,2,173,RESCHEDULE_IN
2022-06-23,RM-200010,40.3,24,18,6,3.12,1,18665.44,463.16,0,0,-0.28715,250,300,2,0.0,-1.0,0.4339,6,2,174,RESCHEDULE_IN
2022-06-24,RM-200010,45.996,15,18,-3,0.0,0,18619.44,404.81,5,0,-0.20685,250,300,2,0.0,-1.0,-0.4339,6,2,175,RESCHEDULE_IN
2022-06-25,RM-200010,33.232,22,18,4,0.0,0,18586.21,559.28,0,0,-0.20409,250,300,2,0.0,-1.0,-0.9749,6,2,176,RESCHEDULE_IN
2022-06-26,RM-200010,34.086,18,18,0,0.0,0,18552.12,544.27,0,0,-0.22165,250,300,2,0.0,-1.0,-0.7818,6,2,177,RESCHEDULE_IN
2022-06-27,RM-200010,39.763,18,18,0,0.0,0,18512.36,465.57,7,0,-0.25819,250,300,2,0.0,-1.0,0.0,6,2,178,RESCHEDULE_IN
2022-06-28,RM-200010,37.464,18,18,0,0.0,0,18474.9,493.14,6,0,-0.22983,250,300,2,0.0,-1.0,0.7818,6,2,179,RESCHEDULE_IN
2022-06-29,RM-200010,42.582,26,18,8,4.74,1,18432.31,432.87,0,0,-0.17751,250,300,2,0.0,-1.0,0.9749,6,2,180,RESCHEDULE_IN
2022-06-30,RM-200010,47.939,24,18,6,0.0,0,18384.37,383.5,0,0,-0.095,250,300,2,0.0,-1.0,0.4339,6,2,181,RESCHEDULE_IN
2022-07-01,RM-200010,48.83,30,18,12,11.93,1,18335.55,375.5,0,0,0.01969,250,300,2,-0.5,-0.866,-0.4339,7,3,182,RESCHEDULE_IN
2022-07-02,RM-200010,54.968,24,18,6,0.0,0,18280.58,332.57,0,0,0.13059,250,300,2,-0.5,-0.866,-0.9749,7,3,183,RESCHEDULE_IN
2022-07-03,RM-200010,42.364,19,18,1,0.0,0,18238.21,430.51,0,0,0.19266,250,300,2,-0.5,-0.866,-0.7818,7,3,184,RESCHEDULE_IN
2022-07-04,RM-200010,42.715,36,18,18,12.93,1,18195.5,425.97,0,0,0.26661,250,300,2,-0.5,-0.866,0.0,7,3,185,RESCHEDULE_IN
2022-07-05,RM-200010,40.834,19,18,1,0.0,0,18983.34,464.89,7,0,0.24504,250,300,2,-0.5,-0.866,0.7818,7,3,186,RESCHEDULE_IN
2022-07-06,RM-200010,42.193,16,18,-2,0.0,0,18941.15,448.91,0,0,0.24414,250,300,2,-0.5,-0.866,0.9749,7,3,187,RESCHEDULE_IN
2022-07-07,RM-200010,41.963,25,18,7,0.0,0,18899.19,450.38,0,0,0.23666,250,300,2,-0.5,-0.866,0.4339,7,3,188,RESCHEDULE_IN
2022-07-08,RM-200010,44.429,18,18,0,2.41,1,18854.76,424.38,0,0,0.25039,250,300,2,-0.5,-0.866,-0.4339,7,3,189,RESCHEDULE_IN
2022-07-09,RM-200010,43.9,23,18,5,6.88,1,18810.86,428.49,0,0,0.24199,250,300,2,-0.5,-0.866,-0.9749,7,3,190,RESCHEDULE_IN
2022-07-10,RM-200010,41.265,14,18,-4,0.0,0,19333.88,468.53,0,0,0.23667,250,300,2,-0.5,-0.866,-0.7818,7,3,191,RESCHEDULE_IN
2022-07-11,RM-200010,46.776,22,18,4,0.0,0,19287.1,412.32,0,0,0.27992,250,300,2,-0.5,-0.866,0.0,7,3,192,RESCHEDULE_IN
2022-07-12,RM-200010,38.31,24,18,6,0.56,1,19248.79,502.45,0,0,0.24502,250,300,2,-0.5,-0.866,0.7818,7,3,193,RESCHEDULE_IN
2022-07-13,RM-200010,34.825,19,18,1,0.0,0,19213.97,551.74,0,0,0.1993,250,300,2,-0.5,-0.866,0.9749,7,3,194,RESCHEDULE_IN
2022-07-14,RM-200010,36.086,15,18,-3,0.0,0,19177.88,531.45,0,0,0.08796,250,300,2,-0.5,-0.866,0.4339,7,3,195,RESCHEDULE_IN
2022-07-15,RM-200010,38.555,20,18,2,1.94,1,19139.33,496.42,0,0,0.05651,250,300,2,-0.5,-0.866,-0.4339,7,3,196,RESCHEDULE_IN
2022-07-16,RM-200010,33.325,18,18,0,1.14,1,19106.0,573.33,0,0,-0.00943,250,300,2,-0.5,-0.866,-0.9749,7,3,197,RESCHEDULE_IN
2022-07-17,RM-200010,36.783,23,18,5,8.51,1,19069.22,518.42,0,0,-0.07609,250,300,2,-0.5,-0.866,-0.7818,7,3,198,RESCHEDULE_IN
2022-07-18,RM-200010,34.238,19,18,1,2.75,1,19034.98,555.96,0,0,-0.16977,250,300,2,-0.5,-0.866,0.0,7,3,199,RESCHEDULE_IN
2022-07-19,RM-200010,44.3,29,18,11,9.31,1,18990.68,428.69,6,0,-0.16718,250,300,2,-0.5,-0.866,0.7818,7,3,200,RESCHEDULE_IN
2022-07-20,RM-200010,45.237,35,18,17,19.48,1,18945.45,418.8,2,0,-0.13953,250,300,2,-0.5,-0.866,0.9749,7,3,201,RESCHEDULE_IN
2022-07-21,RM-200010,32.148,19,18,1,0.0,0,18913.3,588.33,0,0,-0.09868,250,300,2,-0.5,-0.866,0.4339,7,3,202,RESCHEDULE_IN
2022-07-22,RM-200010,40.129,12,18,-6,0.0,0,18873.17,470.31,0,0,-0.10717,250,300,2,-0.5,-0.866,-0.4339,7,3,203,RESCHEDULE_IN
2022-07-23,RM-200010,57.494,26,18,8,1.95,1,18815.68,327.26,5,0,-0.14604,250,300,2,-0.5,-0.866,-0.9749,7,3,204,RESCHEDULE_IN
2022-07-24,RM-200010,49.97,17,18,-1,0.29,1,18765.71,375.54,0,0,-0.04247,250,300,2,-0.5,-0.866,-0.7818,7,3,205,RESCHEDULE_IN
2022-07-25,RM-200010,49.173,25,18,7,3.54,1,18716.53,380.63,0,0,0.04419,250,300,2,-0.5,-0.866,0.0,7,3,206,RESCHEDULE_IN
2022-07-26,RM-200010,41.647,22,18,4,3.2,1,18674.89,448.41,0,0,0.03591,250,300,2,-0.5,-0.866,0.7818,7,3,207,RESCHEDULE_IN
2022-07-27,RM-200010,48.307,19,18,1,0.0,0,18626.58,385.59,0,0,-0.02212,250,300,2,-0.5,-0.866,0.9749,7,3,208,RESCHEDULE_IN
2022-07-28,RM-200010,46.1,17,18,-1,2.62,1,18580.48,403.04,0,0,-0.0014,250,300,2,-0.5,-0.866,0.4339,7,3,209,RESCHEDULE_IN
2022-07-29,RM-200010,40.441,15,18,-3,0.0,0,18540.04,458.44,6,0,-0.01457,250,300,2,-0.5,-0.866,-0.4339,7,3,210,RESCHEDULE_IN
2022-07-30,RM-200010,42.143,15,18,-3,0.0,0,18497.89,438.93,0,0,-0.0328,250,300,2,-0.5,-0.866,-0.9749,7,3,211,RESCHEDULE_IN
2022-07-31,RM-200010,41.794,18,18,0,0.0,0,18456.1,441.6,0,0,-0.00215,250,300,2,-0.5,-0.866,-0.7818,7,3,212,RESCHEDULE_IN
2022-08-01,RM-200010,34.432,23,18,5,0.0,0,18421.67,535.01,0,0,0.03497,250,300,2,-0.866,-0.5,0.0,8,3,213,RESCHEDULE_IN
2022-08-02,RM-200010,34.96,20,18,2,0.0,0,18386.71,525.93,0,1,0.07006,250,300,2,-0.866,-0.5,0.7818,8,3,214,RESCHEDULE_IN
2022-08-03,RM-200010,41.591,15,18,-3,0.0,0,18345.12,441.09,0,1,0.03077,250,300,2,-0.866,-0.5,0.9749,8,3,215,RESCHEDULE_IN
2022-08-04,RM-200010,36.768,29,18,11,10.74,1,18308.35,497.95,0,0,0.03996,250,300,2,-0.866,-0.5,0.4339,8,3,216,RESCHEDULE_IN
2022-08-05,RM-200010,39.544,18,18,0,0.0,0,18268.81,461.99,0,0,0.00558,250,300,2,-0.866,-0.5,-0.4339,8,3,217,RESCHEDULE_IN
2022-08-06,RM-200010,30.95,19,18,1,2.04,1,18237.85,589.26,5,0,0.00028,250,300,2,-0.866,-0.5,-0.9749,8,3,218,RESCHEDULE_IN
2022-08-07,RM-200010,45.062,23,18,5,5.34,1,18192.79,403.73,0,0,-0.06086,250,300,2,-0.866,-0.5,-0.7818,8,3,219,RESCHEDULE_IN
2022-08-08,RM-200010,52.235,21,18,3,0.0,0,18140.56,347.29,4,0,-0.00906,250,300,2,-0.866,-0.5,0.0,8,3,220,RESCHEDULE_IN
2022-08-09,RM-200010,45.639,15,18,-3,0.0,0,18840.27,412.81,0,0,0.08509,250,300,2,-0.866,-0.5,0.7818,8,3,221,RESCHEDULE_IN
2022-08-10,RM-200010,46.132,17,18,-1,0.4,1,18794.13,407.4,0,0,0.11481,250,300,2,-0.866,-0.5,0.9749,8,3,222,RESCHEDULE_IN
2022-08-11,RM-200010,43.226,21,18,3,0.0,0,18750.91,433.79,6,0,0.18377,250,300,2,-0.866,-0.5,0.4339,8,3,223,RESCHEDULE_IN
2022-08-12,RM-200010,41.343,30,18,12,10.71,1,18709.57,452.54,0,0,0.17588,250,300,2,-0.866,-0.5,-0.4339,8,3,224,RESCHEDULE_IN
2022-08-13,RM-200010,40.692,22,18,4,0.0,0,18668.87,458.78,0,0,0.12961,250,300,2,-0.866,-0.5,-0.9749,8,3,225,RESCHEDULE_IN
2022-08-14,RM-200010,35.147,23,18,5,0.0,0,18633.73,530.16,0,0,0.08495,250,300,2,-0.866,-0.5,-0.7818,8,3,226,RESCHEDULE_IN
2022-08-15,RM-200010,45.72,14,18,-4,0.93,1,18588.01,406.56,0,0,0.01949,250,300,2,-0.866,-0.5,0.0,8,3,227,RESCHEDULE_IN
2022-08-16,RM-200010,46.23,23,18,5,4.21,1,18541.78,401.08,0,0,-0.01232,250,300,2,-0.866,-0.5,0.7818,8,3,228,RESCHEDULE_IN
2022-08-17,RM-200010,40.117,16,18,-2,0.0,0,19191.56,478.39,3,0,-0.02249,250,300,2,-0.866,-0.5,0.9749,8,3,229,RESCHEDULE_IN
2022-08-18,RM-200010,47.503,15,18,-3,1.04,1,19144.05,403.01,0,0,-0.09386,250,300,2,-0.866,-0.5,0.4339,8,3,230,RESCHEDULE_IN
2022-08-19,RM-200010,40.272,15,18,-3,0.0,0,19103.78,474.37,0,0,-0.05081,250,300,2,-0.866,-0.5,-0.4339,8,3,231,RESCHEDULE_IN
2022-08-20,RM-200010,41.508,27,18,9,9.81,1,19062.27,459.25,5,0,-0.04936,250,300,2,-0.866,-0.5,-0.9749,8,3,232,RESCHEDULE_IN
2022-08-21,RM-200010,52.09,18,18,0,1.13,1,19010.18,364.95,0,0,-0.12801,250,300,2,-0.866,-0.5,-0.7818,8,3,233,RESCHEDULE_IN
2022-08-22,RM-200010,50.449,16,18,-2,0.0,0,18959.73,375.82,0,0,-0.0875,250,300,2,-0.866,-0.5,0.0,8,3,234,RESCHEDULE_IN
2022-08-23,RM-200010,46.317,18,18,0,0.0,0,18913.42,408.35,0,0,0.05685,250,300,2,-0.866,-0.5,0.7818,8,3,235,RESCHEDULE_IN
2022-08-24,RM-200010,45.91,29,18,11,2.62,1,20297.49,442.12,0,0,0.1258,250,300,2,-0.866,-0.5,0.9749,8,3,236,RESCHEDULE_IN
2022-08-25,RM-200010,49.997,12,18,-6,0.0,0,20247.49,404.97,0,0,0.18823,250,300,2,-0.866,-0.5,0.4339,8,3,237,RESCHEDULE_IN
2022-08-26,RM-200010,35.387,39,18,21,16.83,1,20212.1,571.17,0,0,0.22659,250,300,2,-0.866,-0.5,-0.4339,8,3,238,RESCHEDULE_IN
2022-08-27,RM-200010,43.225,19,18,1,1.0,1,20168.88,466.6,0,0,0.21292,250,300,2,-0.866,-0.5,-0.9749,8,3,239,RESCHEDULE_IN
2022-08-28,RM-200010,39.328,16,18,-2,0.0,0,20129.55,511.83,0,0,0.24033,250,300,2,-0.866,-0.5,-0.7818,8,3,240,RESCHEDULE_IN
2022-08-29,RM-200010,48.243,11,18,-7,0.0,0,20081.31,416.25,0,0,0.20486,250,300,2,-0.866,-0.5,0.0,8,3,241,RESCHEDULE_IN
2022-08-30,RM-200010,55.424,21,18,3,0.0,0,20025.88,361.32,7,0,0.23914,250,300,2,-0.866,-0.5,0.7818,8,3,242,RESCHEDULE_IN
2022-08-31,RM-200010,50.393,13,18,-5,0.0,0,19975.49,396.4,0,0,0.31462,250,300,2,-0.866,-0.5,0.9749,8,3,243,RESCHEDULE_IN
2022-09-01,RM-200010,42.781,21,18,3,0.0,0,19932.71,465.92,0,0,0.3008,250,300,2,-1.0,-0.0,0.4339,9,3,244,RESCHEDULE_IN
2022-09-02,RM-200010,40.774,25,18,7,1.12,1,19891.93,487.85,0,0,0.23442,250,300,2,-1.0,-0.0,-0.4339,9,3,245,RESCHEDULE_IN
2022-09-03,RM-200010,39.805,14,18,-4,0.0,0,19852.13,498.74,0,0,0.19734,250,300,2,-1.0,-0.0,-0.9749,9,3,246,RESCHEDULE_IN
2022-09-04,RM-200010,57.441,36,18,18,14.03,1,19794.69,344.61,0,0,0.1211,250,300,2,-1.0,-0.0,-0.7818,9,3,247,RESCHEDULE_IN
2022-09-05,RM-200010,44.012,18,18,0,0.0,0,20595.61,467.95,0,0,0.17645,250,300,2,-1.0,-0.0,0.0,9,3,248,RESCHEDULE_IN
2022-09-06,RM-200010,44.342,11,18,-7,0.0,0,20551.27,463.47,0,0,0.07792,250,300,2,-1.0,-0.0,0.7818,9,3,249,RESCHEDULE_IN
2022-09-07,RM-200010,29.158,14,18,-4,0.0,0,20522.11,703.82,3,0,0.07304,250,300,2,-1.0,-0.0,0.9749,9,3,250,RESCHEDULE_IN
2022-09-08,RM-200010,34.926,19,18,1,0.0,0,20487.18,586.59,0,0,0.01998,250,300,2,-1.0,-0.0,0.4339,9,3,251,RESCHEDULE_IN
2022-09-09,RM-200010,42.11,21,18,3,1.56,1,20445.07,485.51,0,0,-0.03109,250,300,2,-1.0,-0.0,-0.4339,9,3,252,RESCHEDULE_IN
2022-09-10,RM-200010,39.341,35,18,17,22.72,1,21645.59,550.21,0,0,-0.02764,250,300,2,-1.0,-0.0,-0.9749,9,3,253,RESCHEDULE_IN
2022-09-11,RM-200010,43.681,18,18,0,0.0,0,21601.91,494.54,0,0,-0.06032,250,300,2,-1.0,-0.0,-0.7818,9,3,254,RESCHEDULE_IN
2022-09-12,RM-200010,44.087,29,18,11,8.52,1,21557.82,488.98,0,0,-0.07625,250,300,2,-1.0,-0.0,0.0,9,3,255,RESCHEDULE_IN
2022-09-13,RM-200010,47.909,22,18,4,0.22,1,21509.92,448.98,0,0,-0.09508,250,300,2,-1.0,-0.0,0.7818,9,3,256,RESCHEDULE_IN
2022-09-14,RM-200010,32.189,17,18,-1,0.0,0,21477.73,667.24,0,0,-0.12902,250,300,2,-1.0,-0.0,0.9749,9,3,257,RESCHEDULE_IN
2022-09-15,RM-200010,38.058,40,18,22,20.77,1,21439.67,563.35,0,0,-0.19713,250,300,2,-1.0,-0.0,0.4339,9,3,258,RESCHEDULE_IN
2022-09-16,RM-200010,45.893,22,18,4,0.3,1,21393.78,466.17,0,0,-0.21784,250,300,2,-1.0,-0.0,-0.4339,9,3,259,RESCHEDULE_IN
2022-09-17,RM-200010,42.977,21,18,3,0.0,0,21350.8,496.79,0,0,-0.22652,250,300,2,-1.0,-0.0,-0.9749,9,3,260,RESCHEDULE_IN
2022-09-18,RM-200010,46.352,28,18,10,7.21,1,21304.45,459.62,0,0,-0.20565,250,300,2,-1.0,-0.0,-0.7818,9,3,261,RESCHEDULE_IN
2022-09-19,RM-200010,50.407,20,18,2,1.99,1,21254.04,421.65,0,0,-0.21086,250,300,2,-1.0,-0.0,0.0,9,3,262,RESCHEDULE_IN
2022-09-20,RM-200010,44.863,22,18,4,4.5,1,21209.18,472.76,0,0,-0.18409,250,300,2,-1.0,-0.0,0.7818,9,3,263,RESCHEDULE_IN
2022-09-21,RM-200010,52.793,19,18,1,0.0,0,21156.38,400.74,0,0,-0.12407,250,300,2,-1.0,-0.0,0.9749,9,3,264,RESCHEDULE_IN
2022-09-22,RM-200010,56.229,15,18,-3,0.0,0,21100.15,375.25,0,0,-0.02098,250,300,2,-1.0,-0.0,0.4339,9,3,265,RESCHEDULE_IN
2022-09-23,RM-200010,53.018,31,18,13,9.07,1,21047.14,396.98,0,0,0.07473,250,300,2,-1.0,-0.0,-0.4339,9,3,266,RESCHEDULE_IN
2022-09-24,RM-200010,58.564,13,18,-5,0.0,0,20988.57,358.39,0,0,0.1425,250,300,2,-1.0,-0.0,-0.9749,9,3,267,RESCHEDULE_IN
2022-09-25,RM-200010,35.735,25,18,7,8.88,1,20952.84,586.34,0,0,0.27109,250,300,2,-1.0,-0.0,-0.7818,9,3,268,RESCHEDULE_IN
2022-09-26,RM-200010,48.338,18,18,0,0.0,0,20904.5,432.47,5,0,0.14781,250,300,2,-1.0,-0.0,0.0,9,3,269,RESCHEDULE_IN
2022-09-27,RM-200010,59.871,26,18,8,6.77,1,20844.63,348.16,0,0,0.15975,250,300,2,-1.0,-0.0,0.7818,9,3,270,RESCHEDULE_IN
2022-09-28,RM-200010,45.65,20,18,2,0.0,0,20798.98,455.62,0,0,0.21695,250,300,2,-1.0,-0.0,0.9749,9,3,271,RESCHEDULE_IN
2022-09-29,RM-200010,44.165,23,18,5,0.0,0,20754.81,469.94,0,0,0.23474,250,300,2,-1.0,-0.0,0.4339,9,3,272,RESCHEDULE_IN
2022-09-30,RM-200010,50.386,18,18,0,0.0,0,20704.43,410.91,0,0,0.29363,250,300,2,-1.0,-0.0,-0.4339,9,3,273,RESCHEDULE_IN
2022-10-01,RM-200010,50.55,25,18,7,9.99,1,20653.88,408.58,0,0,0.36296,250,300,2,-0.866,0.5,-0.9749,10,4,274,RESCHEDULE_IN
2022-10-02,RM-200010,45.957,17,18,-1,0.0,0,20607.92,448.42,0,0,0.38086,250,300,2,-0.866,0.5,-0.7818,10,4,275,RESCHEDULE_IN
2022-10-03,RM-200010,62.864,17,18,-1,0.15,1,20545.05,326.82,0,0,0.35183,250,300,2,-0.866,0.5,0.0,10,4,276,RESCHEDULE_IN
2022-10-04,RM-200010,50.652,20,18,2,0.0,0,20494.4,404.61,2,0,0.42289,250,300,2,-0.866,0.5,0.7818,10,4,277,RESCHEDULE_IN
2022-10-05,RM-200010,41.464,14,18,-4,0.0,0,20452.94,493.27,0,0,0.52653,250,300,2,-0.866,0.5,0.9749,10,4,278,RESCHEDULE_IN
2022-10-06,RM-200010,37.214,17,18,-1,0.0,0,20415.72,548.6,0,0,0.4813,250,300,2,-0.866,0.5,0.4339,10,4,279,RESCHEDULE_IN
2022-10-07,RM-200010,49.97,24,18,6,0.0,0,20365.75,407.56,0,0,0.41206,250,300,2,-0.866,0.5,-0.4339,10,4,280,RESCHEDULE_IN
2022-10-08,RM-200010,40.389,19,18,1,0.0,0,20325.36,503.24,0,0,0.32357,250,300,2,-0.866,0.5,-0.9749,10,4,281,RESCHEDULE_IN
2022-10-09,RM-200010,62.034,14,18,-4,0.0,0,20263.33,326.65,0,0,0.20378,250,300,2,-0.866,0.5,-0.7818,10,4,282,RESCHEDULE_IN
2022-10-10,RM-200010,50.086,36,18,18,19.16,1,20213.24,403.57,0,0,0.27076,250,300,2,-0.866,0.5,0.0,10,4,283,RESCHEDULE_IN
2022-10-11,RM-200010,51.41,13,18,-5,3.27,1,20161.83,392.18,0,0,0.23268,250,300,2,-0.866,0.5,0.7818,10,4,284,RESCHEDULE_IN
2022-10-12,RM-200010,49.758,18,18,0,0.0,0,20112.08,404.19,3,0,0.2283,250,300,2,-0.866,0.5,0.9749,10,4,285,RESCHEDULE_IN
2022-10-13,RM-200010,56.867,24,18,6,0.0,0,20055.21,352.67,0,0,0.21262,250,300,2,-0.866,0.5,0.4339,10,4,286,RESCHEDULE_IN
2022-10-14,RM-200010,31.734,14,18,-4,0.0,0,20435.95,643.97,0,0,0.26664,250,300,2,-0.866,0.5,-0.4339,10,4,287,RESCHEDULE_IN
2022-10-15,RM-200010,41.384,13,18,-5,0.0,0,20394.57,492.81,0,0,0.04612,250,300,2,-0.866,0.5,-0.9749,10,4,288,RESCHEDULE_IN
2022-10-16,RM-200010,59.543,16,18,-2,0.0,0,20335.03,341.52,0,0,-0.07147,250,300,2,-0.866,0.5,-0.7818,10,4,289,RESCHEDULE_IN
2022-10-17,RM-200010,64.487,21,18,3,0.25,1,20270.54,314.34,1,0,-0.01936,250,300,2,-0.866,0.5,0.0,10,4,290,RESCHEDULE_IN
2022-10-18,RM-200010,43.777,32,18,14,7.92,1,20226.76,462.04,0,0,0.03848,250,300,2,-0.866,0.5,0.7818,10,4,291,RESCHEDULE_IN
2022-10-19,RM-200010,39.846,20,18,2,0.0,0,20186.92,506.62,4,0,-0.0236,250,300,2,-0.866,0.5,0.9749,10,4,292,RESCHEDULE_IN
2022-10-20,RM-200010,57.18,26,18,8,12.91,1,21553.51,376.94,7,0,-0.08192,250,300,2,-0.866,0.5,0.4339,10,4,293,RESCHEDULE_IN
2022-10-21,RM-200010,60.779,18,18,0,0.16,1,21492.73,353.62,0,0,-0.06195,250,300,2,-0.866,0.5,-0.4339,10,4,294,RESCHEDULE_IN
2022-10-22,RM-200010,58.658,24,18,6,0.0,0,21434.07,365.4,1,0,0.03045,250,300,2,-0.866,0.5,-0.9749,10,4,295,RESCHEDULE_IN
2022-10-23,RM-200010,57.443,29,18,11,12.5,1,21376.63,372.14,0,0,0.12931,250,300,2,-0.866,0.5,-0.7818,10,4,296,RESCHEDULE_IN
2022-10-24,RM-200010,42.143,18,18,0,0.0,0,21334.49,506.24,0,0,0.1971,250,300,2,-0.866,0.5,0.0,10,4,297,RESCHEDULE_IN
2022-10-25,RM-200010,55.258,19,18,1,0.0,0,21279.23,385.09,2,0,0.20247,250,300,2,-0.866,0.5,0.7818,10,4,298,RESCHEDULE_IN
2022-10-26,RM-200010,56.576,13,18,-5,0.0,0,21222.65,375.12,0,0,0.14231,250,300,2,-0.866,0.5,0.9749,10,4,299,RESCHEDULE_IN
2022-10-27,RM-200010,53.584,21,18,3,0.0,0,21169.07,395.06,0,0,0.16889,250,300,2,-0.866,0.5,0.4339,10,4,300,RESCHEDULE_IN
2022-10-28,RM-200010,41.337,21,18,3,0.0,0,21127.73,511.11,2,0,0.25204,250,300,2,-0.866,0.5,-0.4339,10,4,301,RESCHEDULE_IN
2022-10-29,RM-200010,62.601,11,18,-7,0.0,0,21065.13,336.5,0,0,0.16089,250,300,2,-0.866,0.5,-0.9749,10,4,302,RESCHEDULE_IN
2022-10-30,RM-200010,64.345,13,18,-5,0.0,0,21000.78,326.38,1,0,0.19861,250,300,2,-0.866,0.5,-0.7818,10,4,303,RESCHEDULE_IN
2022-10-31,RM-200010,49.557,20,18,2,5.52,1,21912.38,442.16,0,0,0.28228,250,300,2,-0.866,0.5,0.0,10,4,304,RESCHEDULE_IN
2022-11-01,RM-200010,53.987,21,18,3,0.75,1,21858.4,404.89,0,0,0.26547,250,300,2,-0.5,0.866,0.7818,11,4,305,RESCHEDULE_IN
