date,material_id,description,mat_type,supplier,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,safety_stock,reorder_point,moq,transit_risk_level,demand_rolling_slope,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2020-12-06,RM-200030,Stator Core Lamination,ROH,Vendor A,11.53,13,14,-1,0.0,0,2533.05,219.69,0,0,50,80,100,1,0.05302,-0.0,1.0,-0.7818,12,4,341,RESCHEDULE_IN
2020-12-07,RM-200030,Stator Core Lamination,ROH,Vendor A,11.791,14,14,0,0.0,0,2521.26,213.84,0,0,50,80,100,1,0.07149,-0.0,1.0,0.0,12,4,342,RESCHEDULE_IN
2020-12-08,RM-200030,Stator Core Lamination,ROH,Vendor A,7.6,16,14,2,1.5,1,2513.66,330.74,0,0,50,80,100,1,0.09449,-0.0,1.0,0.7818,12,4,343,RESCHEDULE_IN
2020-12-09,RM-200030,Stator Core Lamination,ROH,Vendor A,6.817,26,14,12,11.33,1,2506.85,367.74,0,0,50,80,100,1,0.08152,-0.0,1.0,0.9749,12,4,344,RESCHEDULE_IN
2020-12-10,RM-200030,Stator Core Lamination,ROH,Vendor A,10.777,13,14,-1,0.0,0,2496.07,231.61,0,0,50,80,100,1,0.05623,-0.0,1.0,0.4339,12,4,345,RESCHEDULE_IN
2020-12-11,RM-200030,Stator Core Lamination,ROH,Vendor A,9.422,13,14,-1,0.0,0,2486.65,263.91,0,0,50,80,100,1,0.06239,-0.0,1.0,-0.4339,12,4,346,RESCHEDULE_IN
2020-12-12,RM-200030,Stator Core Lamination,ROH,Vendor A,8.514,18,14,4,0.0,0,2478.13,291.06,0,0,50,80,100,1,0.04846,-0.0,1.0,-0.9749,12,4,347,RESCHEDULE_IN
2020-12-13,RM-200030,Stator Core Lamination,ROH,Vendor A,9.557,12,14,-2,0.0,0,2468.57,258.3,0,0,50,80,100,1,0.04087,-0.0,1.0,-0.7818,12,4,348,RESCHEDULE_IN
2020-12-14,RM-200030,Stator Core Lamination,ROH,Vendor A,13.367,15,14,1,0.0,0,2455.21,183.68,0,0,50,80,100,1,0.03306,-0.0,1.0,0.0,12,4,349,RESCHEDULE_IN
2020-12-15,RM-200030,Stator Core Lamination,ROH,Vendor A,8.255,18,14,4,1.59,1,2446.95,296.41,0,0,50,80,100,1,0.05337,-0.0,1.0,0.7818,12,4,350,RESCHEDULE_IN
2020-12-16,RM-200030,Stator Core Lamination,ROH,Vendor A,10.8,14,14,0,0.0,0,2436.15,225.57,3,0,50,80,100,1,0.03686,-0.0,1.0,0.9749,12,4,351,RESCHEDULE_IN
2020-12-17,RM-200030,Stator Core Lamination,ROH,Vendor A,8.839,15,14,1,0.0,0,2427.31,274.61,0,0,50,80,100,1,0.03448,-0.0,1.0,0.4339,12,4,352,RESCHEDULE_IN
2020-12-18,RM-200030,Stator Core Lamination,ROH,Vendor A,8.028,11,14,-3,0.0,0,2419.29,301.37,0,0,50,80,100,1,0.02276,-0.0,1.0,-0.4339,12,4,353,RESCHEDULE_IN
2020-12-19,RM-200030,Stator Core Lamination,ROH,Vendor A,9.03,21,14,7,6.98,1,2410.26,266.92,0,0,50,80,100,1,0.00336,-0.0,1.0,-0.9749,12,4,354,RESCHEDULE_IN
2020-12-20,RM-200030,Stator Core Lamination,ROH,Vendor A,8.128,16,14,2,0.0,0,2402.13,295.54,0,0,50,80,100,1,-0.01279,-0.0,1.0,-0.7818,12,4,355,RESCHEDULE_IN
2020-12-21,RM-200030,Stator Core Lamination,ROH,Vendor A,8.022,14,14,0,0.0,0,2394.11,298.42,0,0,50,80,100,1,-0.03823,-0.0,1.0,0.0,12,4,356,RESCHEDULE_IN
2020-12-22,RM-200030,Stator Core Lamination,ROH,Vendor A,9.122,14,14,0,0.0,0,2384.98,261.46,0,0,50,80,100,1,-0.053,-0.0,1.0,0.7818,12,4,357,RESCHEDULE_IN
2020-12-23,RM-200030,Stator Core Lamination,ROH,Vendor A,8.798,17,14,3,0.0,0,2376.19,270.07,0,0,50,80,100,1,-0.07116,-0.0,1.0,0.9749,12,4,358,RESCHEDULE_IN
2020-12-24,RM-200030,Stator Core Lamination,ROH,Vendor A,10.093,20,14,6,4.74,1,2366.09,234.44,0,0,50,80,100,1,-0.06794,-0.0,1.0,0.4339,12,4,359,RESCHEDULE_IN
2020-12-25,RM-200030,Stator Core Lamination,ROH,Vendor A,10.646,15,14,1,0.0,0,2355.45,221.25,0,0,50,80,100,1,-0.05797,-0.0,1.0,-0.4339,12,4,360,RESCHEDULE_IN
2020-12-26,RM-200030,Stator Core Lamination,ROH,Vendor A,9.6,19,14,5,6.0,1,2345.85,244.37,3,0,50,80,100,1,-0.06576,-0.0,1.0,-0.9749,12,4,361,RESCHEDULE_IN
2020-12-27,RM-200030,Stator Core Lamination,ROH,Vendor A,11.587,10,14,-4,0.0,0,2334.26,201.46,0,0,50,80,100,1,-0.06258,-0.0,1.0,-0.7818,12,4,362,RESCHEDULE_IN
2020-12-28,RM-200030,Stator Core Lamination,ROH,Vendor A,10.064,18,14,4,2.96,1,2324.2,230.94,0,0,50,80,100,1,-0.04067,-0.0,1.0,0.0,12,4,363,RESCHEDULE_IN
2020-12-29,RM-200030,Stator Core Lamination,ROH,Vendor A,10.882,14,14,0,0.0,0,2313.31,212.59,0,0,50,80,100,1,-0.04191,-0.0,1.0,0.7818,12,4,364,RESCHEDULE_IN
2020-12-30,RM-200030,Stator Core Lamination,ROH,Vendor A,8.298,15,14,1,0.0,0,2305.02,277.78,0,0,50,80,100,1,-0.02918,-0.0,1.0,0.9749,12,4,365,RESCHEDULE_IN
2020-12-31,RM-200030,Stator Core Lamination,ROH,Vendor A,11.439,14,14,0,0.0,0,2293.58,200.5,1,0,50,80,100,1,-0.03634,-0.0,1.0,0.4339,12,4,366,RESCHEDULE_IN
2021-01-01,RM-200030,Stator Core Lamination,ROH,Vendor A,14.494,14,14,0,0.0,0,2279.08,157.25,0,0,50,80,100,1,-0.01454,0.5,0.866,-0.4339,1,1,1,RESCHEDULE_IN
2021-01-02,RM-200030,Stator Core Lamination,ROH,Vendor A,12.557,14,14,0,0.0,0,2266.53,180.5,5,0,50,80,100,1,0.01766,0.5,0.866,-0.9749,1,1,2,RESCHEDULE_IN
2021-01-03,RM-200030,Stator Core Lamination,ROH,Vendor A,11.248,12,14,-2,0.0,0,2255.28,200.51,4,0,50,80,100,1,0.04871,0.5,0.866,-0.7818,1,1,3,RESCHEDULE_IN
2021-01-04,RM-200030,Stator Core Lamination,ROH,Vendor A,9.882,11,14,-3,0.0,0,2245.4,227.23,3,0,50,80,100,1,0.06101,0.5,0.866,0.0,1,1,4,RESCHEDULE_IN
2021-01-05,RM-200030,Stator Core Lamination,ROH,Vendor A,13.678,13,14,-1,0.0,0,2407.45,176.01,0,0,50,80,100,1,0.06262,0.5,0.866,0.7818,1,1,5,RESCHEDULE_IN
2021-01-06,RM-200030,Stator Core Lamination,ROH,Vendor A,11.152,12,14,-2,0.0,0,2396.3,214.87,0,0,50,80,100,1,0.09726,0.5,0.866,0.9749,1,1,6,RESCHEDULE_IN
2021-01-07,RM-200030,Stator Core Lamination,ROH,Vendor A,10.371,14,14,0,0.0,0,2385.93,230.06,0,0,50,80,100,1,0.11645,0.5,0.866,0.4339,1,1,7,RESCHEDULE_IN
2021-01-08,RM-200030,Stator Core Lamination,ROH,Vendor A,10.305,12,14,-2,0.0,0,2375.62,230.54,0,0,50,80,100,1,0.10199,0.5,0.866,-0.4339,1,1,8,RESCHEDULE_IN
2021-01-09,RM-200030,Stator Core Lamination,ROH,Vendor A,13.802,13,14,-1,0.0,0,2361.82,171.12,3,0,50,80,100,1,0.08046,0.5,0.866,-0.9749,1,1,9,RESCHEDULE_IN
2021-01-10,RM-200030,Stator Core Lamination,ROH,Vendor A,10.769,17,14,3,0.0,0,2529.07,234.85,0,0,50,80,100,1,0.10725,0.5,0.866,-0.7818,1,1,10,RESCHEDULE_IN
2021-01-11,RM-200030,Stator Core Lamination,ROH,Vendor A,11.378,14,14,0,0.0,0,2517.69,221.28,1,0,50,80,100,1,0.10379,0.5,0.866,0.0,1,1,11,RESCHEDULE_IN
2021-01-12,RM-200030,Stator Core Lamination,ROH,Vendor A,10.411,14,14,0,0.0,0,2507.28,240.83,6,0,50,80,100,1,0.09739,0.5,0.866,0.7818,1,1,12,RESCHEDULE_IN
2021-01-13,RM-200030,Stator Core Lamination,ROH,Vendor A,10.477,14,14,0,0.0,0,2496.8,238.31,0,0,50,80,100,1,0.09068,0.5,0.866,0.9749,1,1,13,RESCHEDULE_IN
2021-01-14,RM-200030,Stator Core Lamination,ROH,Vendor A,9.933,14,14,0,0.0,0,2486.87,250.38,2,0,50,80,100,1,0.11028,0.5,0.866,0.4339,1,1,14,RESCHEDULE_IN
2021-01-15,RM-200030,Stator Core Lamination,ROH,Vendor A,12.17,13,14,-1,0.0,0,2474.7,203.35,0,0,50,80,100,1,0.0924,0.5,0.866,-0.4339,1,1,15,RESCHEDULE_IN
2021-01-16,RM-200030,Stator Core Lamination,ROH,Vendor A,10.406,14,14,0,0.0,0,2464.29,236.81,0,0,50,80,100,1,0.10577,0.5,0.866,-0.9749,1,1,16,RESCHEDULE_IN
2021-01-17,RM-200030,Stator Core Lamination,ROH,Vendor A,8.591,13,14,-1,0.0,0,2455.7,285.86,0,0,50,80,100,1,0.09362,0.5,0.866,-0.7818,1,1,17,RESCHEDULE_IN
2021-01-18,RM-200030,Stator Core Lamination,ROH,Vendor A,10.843,12,14,-2,0.0,0,2444.86,225.47,0,0,50,80,100,1,0.06346,0.5,0.866,0.0,1,1,18,RESCHEDULE_IN
2021-01-19,RM-200030,Stator Core Lamination,ROH,Vendor A,10.258,16,14,2,0.0,0,2434.6,237.34,0,0,50,80,100,1,0.0545,0.5,0.866,0.7818,1,1,19,RESCHEDULE_IN
2021-01-20,RM-200030,Stator Core Lamination,ROH,Vendor A,10.958,13,14,-1,0.0,0,2423.64,221.18,0,0,50,80,100,1,0.03474,0.5,0.866,0.9749,1,1,20,RESCHEDULE_IN
2021-01-21,RM-200030,Stator Core Lamination,ROH,Vendor A,10.162,19,14,5,2.83,1,2413.48,237.5,0,0,50,80,100,1,0.01781,0.5,0.866,0.4339,1,1,21,RESCHEDULE_IN
2021-01-22,RM-200030,Stator Core Lamination,ROH,Vendor A,10.016,13,14,-1,0.0,0,2403.47,239.97,3,0,50,80,100,1,0.00203,0.5,0.866,-0.4339,1,1,22,RESCHEDULE_IN
2021-01-23,RM-200030,Stator Core Lamination,ROH,Vendor A,12.023,13,14,-1,0.77,1,2391.44,198.9,0,0,50,80,100,1,-0.01739,0.5,0.866,-0.9749,1,1,23,RESCHEDULE_IN
2021-01-24,RM-200030,Stator Core Lamination,ROH,Vendor A,13.476,17,14,3,0.0,0,2377.97,176.46,0,0,50,80,100,1,-0.01547,0.5,0.866,-0.7818,1,1,24,RESCHEDULE_IN
2021-01-25,RM-200030,Stator Core Lamination,ROH,Vendor A,8.689,21,14,7,9.67,1,2369.28,272.67,0,0,50,80,100,1,-0.00123,0.5,0.866,0.0,1,1,25,RESCHEDULE_IN
2021-01-26,RM-200030,Stator Core Lamination,ROH,Vendor A,11.462,11,14,-3,0.0,0,2357.82,205.71,0,0,50,80,100,1,-0.02634,0.5,0.866,0.7818,1,1,26,RESCHEDULE_IN
2021-01-27,RM-200030,Stator Core Lamination,ROH,Vendor A,10.764,13,14,-1,1.18,1,2347.05,218.05,0,0,50,80,100,1,-0.01945,0.5,0.866,0.9749,1,1,27,RESCHEDULE_IN
2021-01-28,RM-200030,Stator Core Lamination,ROH,Vendor A,10.381,14,14,0,0.0,0,2336.67,225.08,0,0,50,80,100,1,-0.02751,0.5,0.866,0.4339,1,1,28,RESCHEDULE_IN
2021-01-29,RM-200030,Stator Core Lamination,ROH,Vendor A,8.735,12,14,-2,0.0,0,2327.94,266.5,5,0,50,80,100,1,-0.03272,0.5,0.866,-0.4339,1,1,29,RESCHEDULE_IN
2021-01-30,RM-200030,Stator Core Lamination,ROH,Vendor A,12.404,13,14,-1,0.0,0,2315.53,186.67,0,0,50,80,100,1,-0.06614,0.5,0.866,-0.9749,1,1,30,RESCHEDULE_IN
2021-01-31,RM-200030,Stator Core Lamination,ROH,Vendor A,11.272,11,14,-3,0.0,0,2304.26,204.43,0,0,50,80,100,1,-0.05442,0.5,0.866,-0.7818,1,1,31,RESCHEDULE_IN
2021-02-01,RM-200030,Stator Core Lamination,ROH,Vendor A,11.229,16,14,2,0.0,0,2293.03,204.2,0,0,50,80,100,1,-0.02937,0.866,0.5,0.0,2,1,32,RESCHEDULE_IN
2021-02-02,RM-200030,Stator Core Lamination,ROH,Vendor A,13.761,15,14,1,0.0,0,2279.27,165.63,4,0,50,80,100,1,-0.01652,0.866,0.5,0.7818,2,1,33,RESCHEDULE_IN
2021-02-03,RM-200030,Stator Core Lamination,ROH,Vendor A,11.374,12,14,-2,0.0,0,2267.9,199.39,0,0,50,80,100,1,0.00423,0.866,0.5,0.9749,2,1,34,RESCHEDULE_IN
2021-02-04,RM-200030,Stator Core Lamination,ROH,Vendor A,11.266,11,14,-3,0.0,0,2256.63,200.3,6,0,50,80,100,1,-0.00096,0.866,0.5,0.4339,2,1,35,RESCHEDULE_IN
2021-02-05,RM-200030,Stator Core Lamination,ROH,Vendor A,9.975,13,14,-1,0.0,0,2246.65,225.22,0,0,50,80,100,1,0.01867,0.866,0.5,-0.4339,2,1,36,RESCHEDULE_IN
2021-02-06,RM-200030,Stator Core Lamination,ROH,Vendor A,10.494,34,14,20,19.29,1,2236.16,213.08,0,0,50,80,100,1,0.01362,0.866,0.5,-0.9749,2,1,37,RESCHEDULE_IN
2021-02-07,RM-200030,Stator Core Lamination,ROH,Vendor A,13.706,16,14,2,0.0,0,2222.45,162.15,0,0,50,80,100,1,0.00706,0.866,0.5,-0.7818,2,1,38,RESCHEDULE_IN
2021-02-08,RM-200030,Stator Core Lamination,ROH,Vendor A,12.365,14,14,0,0.0,0,2210.09,178.73,0,0,50,80,100,1,0.02071,0.866,0.5,0.0,2,1,39,RESCHEDULE_IN
2021-02-09,RM-200030,Stator Core Lamination,ROH,Vendor A,13.135,13,14,-1,0.0,0,2196.95,167.26,0,0,50,80,100,1,0.04832,0.866,0.5,0.7818,2,1,40,RESCHEDULE_IN
2021-02-10,RM-200030,Stator Core Lamination,ROH,Vendor A,10.1,13,14,-1,0.0,0,2186.85,216.52,4,0,50,80,100,1,0.06061,0.866,0.5,0.9749,2,1,41,RESCHEDULE_IN
2021-02-11,RM-200030,Stator Core Lamination,ROH,Vendor A,11.576,16,14,2,1.64,1,2175.28,187.91,0,0,50,80,100,1,0.05647,0.866,0.5,0.4339,2,1,42,RESCHEDULE_IN
2021-02-12,RM-200030,Stator Core Lamination,ROH,Vendor A,12.35,15,14,1,0.0,0,2162.93,175.14,0,0,50,80,100,1,0.05575,0.866,0.5,-0.4339,2,1,43,RESCHEDULE_IN
2021-02-13,RM-200030,Stator Core Lamination,ROH,Vendor A,11.619,17,14,3,2.74,1,2151.31,185.16,0,0,50,80,100,1,0.05996,0.866,0.5,-0.9749,2,1,44,RESCHEDULE_IN
2021-02-14,RM-200030,Stator Core Lamination,ROH,Vendor A,12.825,13,14,-1,0.0,0,2138.48,166.75,0,0,50,80,100,1,0.05486,0.866,0.5,-0.7818,2,1,45,RESCHEDULE_IN
2021-02-15,RM-200030,Stator Core Lamination,ROH,Vendor A,11.242,15,14,1,0.0,0,2127.24,189.22,0,0,50,80,100,1,0.07223,0.866,0.5,0.0,2,1,46,RESCHEDULE_IN
2021-02-16,RM-200030,Stator Core Lamination,ROH,Vendor A,10.698,16,14,2,0.0,0,2116.54,197.85,0,0,50,80,100,1,0.06693,0.866,0.5,0.7818,2,1,47,RESCHEDULE_IN
2021-02-17,RM-200030,Stator Core Lamination,ROH,Vendor A,7.682,14,14,0,0.0,0,2108.86,274.51,6,0,50,80,100,1,0.04523,0.866,0.5,0.9749,2,1,48,RESCHEDULE_IN
2021-02-18,RM-200030,Stator Core Lamination,ROH,Vendor A,11.284,14,14,0,0.0,0,2097.58,185.88,0,0,50,80,100,1,0.01867,0.866,0.5,0.4339,2,1,49,RESCHEDULE_IN
2021-02-19,RM-200030,Stator Core Lamination,ROH,Vendor A,11.593,13,14,-1,0.0,0,2085.99,179.94,0,0,50,80,100,1,0.01271,0.866,0.5,-0.4339,2,1,50,RESCHEDULE_IN
2021-02-20,RM-200030,Stator Core Lamination,ROH,Vendor A,12.419,14,14,0,0.0,0,2073.57,166.97,0,1,50,80,100,1,0.01312,0.866,0.5,-0.9749,2,1,51,RESCHEDULE_IN
2021-02-21,RM-200030,Stator Core Lamination,ROH,Vendor A,9.986,13,14,-1,0.0,0,2063.58,206.64,5,0,50,80,100,1,0.01309,0.866,0.5,-0.7818,2,1,52,RESCHEDULE_IN
2021-02-22,RM-200030,Stator Core Lamination,ROH,Vendor A,11.136,19,14,5,3.15,1,2052.44,184.31,0,0,50,80,100,1,-0.00465,0.866,0.5,0.0,2,1,53,RESCHEDULE_IN
2021-02-23,RM-200030,Stator Core Lamination,ROH,Vendor A,9.173,15,14,1,0.0,0,2043.27,222.74,0,0,50,80,100,1,-0.00112,0.866,0.5,0.7818,2,1,54,RESCHEDULE_IN
2021-02-24,RM-200030,Stator Core Lamination,ROH,Vendor A,9.273,18,14,4,1.15,1,2034.0,219.35,0,0,50,80,100,1,0.00017,0.866,0.5,0.9749,2,1,55,RESCHEDULE_IN
2021-02-25,RM-200030,Stator Core Lamination,ROH,Vendor A,12.379,13,14,-1,0.0,0,2021.62,163.31,0,0,50,80,100,1,-0.029,0.866,0.5,0.4339,2,1,56,RESCHEDULE_IN
2021-02-26,RM-200030,Stator Core Lamination,ROH,Vendor A,13.613,17,14,3,0.0,0,2008.01,147.5,0,0,50,80,100,1,-0.01927,0.866,0.5,-0.4339,2,1,57,RESCHEDULE_IN
2021-02-27,RM-200030,Stator Core Lamination,ROH,Vendor A,13.827,14,14,0,0.0,0,1994.18,144.22,5,0,50,80,100,1,-0.00679,0.866,0.5,-0.9749,2,1,58,RESCHEDULE_IN
2021-02-28,RM-200030,Stator Core Lamination,ROH,Vendor A,12.718,14,14,0,0.0,0,1981.46,155.8,0,0,50,80,100,1,0.00316,0.866,0.5,-0.7818,2,1,59,RESCHEDULE_IN
2021-03-01,RM-200030,Stator Core Lamination,ROH,Vendor A,15.171,30,14,16,13.99,1,1966.29,129.61,0,0,50,80,100,1,-0.00693,1.0,0.0,0.0,3,1,60,RESCHEDULE_IN
2021-03-02,RM-200030,Stator Core Lamination,ROH,Vendor A,11.673,12,14,-2,0.0,0,1954.62,167.45,0,0,50,80,100,1,0.02233,1.0,0.0,0.7818,3,1,61,RESCHEDULE_IN
2021-03-03,RM-200030,Stator Core Lamination,ROH,Vendor A,13.612,14,14,0,0.0,0,1941.0,142.59,0,0,50,80,100,1,0.01999,1.0,0.0,0.9749,3,1,62,RESCHEDULE_IN
2021-03-04,RM-200030,Stator Core Lamination,ROH,Vendor A,10.348,14,14,0,0.0,0,1930.65,186.57,0,0,50,80,100,1,0.02968,1.0,0.0,0.4339,3,1,63,RESCHEDULE_IN
2021-03-05,RM-200030,Stator Core Lamination,ROH,Vendor A,7.637,15,14,1,0.0,0,1923.02,251.79,0,0,50,80,100,1,0.03472,1.0,0.0,-0.4339,3,1,64,RESCHEDULE_IN
2021-03-06,RM-200030,Stator Core Lamination,ROH,Vendor A,11.497,13,14,-1,0.0,0,1911.52,166.26,0,0,50,80,100,1,0.00732,1.0,0.0,-0.9749,3,1,65,RESCHEDULE_IN
2021-03-07,RM-200030,Stator Core Lamination,ROH,Vendor A,11.937,13,14,-1,0.0,0,1899.58,159.14,5,0,50,80,100,1,0.00574,1.0,0.0,-0.7818,3,1,66,RESCHEDULE_IN
2021-03-08,RM-200030,Stator Core Lamination,ROH,Vendor A,12.334,13,14,-1,0.0,0,1887.25,153.01,0,0,50,80,100,1,-0.002,1.0,0.0,0.0,3,1,67,RESCHEDULE_IN
2021-03-09,RM-200030,Stator Core Lamination,ROH,Vendor A,11.595,14,14,0,0.0,0,1875.65,161.76,0,0,50,80,100,1,-0.00448,1.0,0.0,0.7818,3,1,68,RESCHEDULE_IN
2021-03-10,RM-200030,Stator Core Lamination,ROH,Vendor A,12.218,14,14,0,0.0,0,1863.44,152.52,0,0,50,80,100,1,0.00961,1.0,0.0,0.9749,3,1,69,RESCHEDULE_IN
2021-03-11,RM-200030,Stator Core Lamination,ROH,Vendor A,13.965,16,14,2,0.0,0,1849.47,132.44,4,0,50,80,100,1,0.01941,1.0,0.0,0.4339,3,1,70,RESCHEDULE_IN
2021-03-12,RM-200030,Stator Core Lamination,ROH,Vendor A,12.402,15,14,1,4.51,1,1837.07,148.12,0,0,50,80,100,1,0.04585,1.0,0.0,-0.4339,3,1,71,RESCHEDULE_IN
2021-03-13,RM-200030,Stator Core Lamination,ROH,Vendor A,10.209,15,14,1,0.0,0,1826.86,178.95,0,0,50,80,100,1,0.04091,1.0,0.0,-0.9749,3,1,72,RESCHEDULE_IN
2021-03-14,RM-200030,Stator Core Lamination,ROH,Vendor A,7.755,13,14,-1,0.0,0,1819.11,234.58,0,0,50,80,100,1,0.03097,1.0,0.0,-0.7818,3,1,73,RESCHEDULE_IN
2021-03-15,RM-200030,Stator Core Lamination,ROH,Vendor A,9.565,14,14,0,0.0,0,1809.54,189.18,0,0,50,80,100,1,0.01115,1.0,0.0,0.0,3,1,74,RESCHEDULE_IN
2021-03-16,RM-200030,Stator Core Lamination,ROH,Vendor A,12.642,12,14,-2,0.0,0,1942.22,153.64,0,0,50,80,100,1,1e-05,1.0,0.0,0.7818,3,1,75,RESCHEDULE_IN
2021-03-17,RM-200030,Stator Core Lamination,ROH,Vendor A,10.166,14,14,0,0.0,0,1932.06,190.04,0,0,50,80,100,1,0.01795,1.0,0.0,0.9749,3,1,76,RESCHEDULE_IN
2021-03-18,RM-200030,Stator Core Lamination,ROH,Vendor A,11.664,13,14,-1,0.0,0,1920.39,164.65,0,0,50,80,100,1,0.00909,1.0,0.0,0.4339,3,1,77,RESCHEDULE_IN
2021-03-19,RM-200030,Stator Core Lamination,ROH,Vendor A,11.612,14,14,0,0.0,0,1908.78,164.37,0,0,50,80,100,1,0.00661,1.0,0.0,-0.4339,3,1,78,RESCHEDULE_IN
2021-03-20,RM-200030,Stator Core Lamination,ROH,Vendor A,10.744,15,14,1,0.0,0,1898.04,176.67,0,0,50,80,100,1,-0.01743,1.0,0.0,-0.9749,3,1,79,RESCHEDULE_IN
2021-03-21,RM-200030,Stator Core Lamination,ROH,Vendor A,10.766,15,14,1,0.0,0,1887.27,175.29,0,0,50,80,100,1,-0.02398,1.0,0.0,-0.7818,3,1,80,RESCHEDULE_IN
2021-03-22,RM-200030,Stator Core Lamination,ROH,Vendor A,10.098,16,14,2,0.0,0,1877.17,185.89,5,0,50,80,100,1,-0.02801,1.0,0.0,0.0,3,1,81,RESCHEDULE_IN
2021-03-23,RM-200030,Stator Core Lamination,ROH,Vendor A,14.056,13,14,-1,0.0,0,1863.12,132.55,0,0,50,80,100,1,-0.03028,1.0,0.0,0.7818,3,1,82,RESCHEDULE_IN
2021-03-24,RM-200030,Stator Core Lamination,ROH,Vendor A,9.942,15,14,1,0.0,0,2009.07,202.08,0,0,50,80,100,1,-0.02277,1.0,0.0,0.9749,3,1,83,RESCHEDULE_IN
2021-03-25,RM-200030,Stator Core Lamination,ROH,Vendor A,12.914,15,14,1,0.0,0,1996.16,154.57,0,0,50,80,100,1,-0.03568,1.0,0.0,0.4339,3,1,84,RESCHEDULE_IN
2021-03-26,RM-200030,Stator Core Lamination,ROH,Vendor A,12.694,14,14,0,0.0,0,1983.46,156.25,0,0,50,80,100,1,-0.04242,1.0,0.0,-0.4339,3,1,85,RESCHEDULE_IN
2021-03-27,RM-200030,Stator Core Lamination,ROH,Vendor A,12.567,17,14,3,0.0,0,2190.72,174.32,0,0,50,80,100,1,-0.05157,1.0,0.0,-0.9749,3,1,86,RESCHEDULE_IN
2021-03-28,RM-200030,Stator Core Lamination,ROH,Vendor A,11.686,13,14,-1,0.0,0,2179.03,186.47,0,0,50,80,100,1,-0.04162,1.0,0.0,-0.7818,3,1,87,RESCHEDULE_IN
2021-03-29,RM-200030,Stator Core Lamination,ROH,Vendor A,9.866,14,14,0,0.0,0,2169.17,219.87,0,0,50,80,100,1,-0.02894,1.0,0.0,0.0,3,1,88,RESCHEDULE_IN
2021-03-30,RM-200030,Stator Core Lamination,ROH,Vendor A,10.446,17,14,3,2.76,1,2158.72,206.66,0,0,50,80,100,1,-0.02567,1.0,0.0,0.7818,3,1,89,RESCHEDULE_IN
2021-03-31,RM-200030,Stator Core Lamination,ROH,Vendor A,11.074,13,14,-1,1.23,1,2147.65,193.94,0,0,50,80,100,1,-0.02454,1.0,0.0,0.9749,3,1,90,RESCHEDULE_IN
2021-04-01,RM-200030,Stator Core Lamination,ROH,Vendor A,12.817,16,14,2,0.0,0,2134.83,166.56,0,0,50,80,100,1,-0.00143,0.866,-0.5,0.4339,4,2,91,RESCHEDULE_IN
2021-04-02,RM-200030,Stator Core Lamination,ROH,Vendor A,13.619,14,14,0,0.0,0,2317.39,170.16,0,0,50,80,100,1,0.01063,0.866,-0.5,-0.4339,4,2,92,RESCHEDULE_IN
2021-04-03,RM-200030,Stator Core Lamination,ROH,Vendor A,12.765,15,14,1,0.0,0,2502.15,196.02,0,0,50,80,100,1,0.04073,0.866,-0.5,-0.9749,4,2,93,RESCHEDULE_IN
2021-04-04,RM-200030,Stator Core Lamination,ROH,Vendor A,12.646,16,14,2,0.0,0,2674.01,211.46,4,0,50,80,100,1,0.0428,0.866,-0.5,-0.7818,4,2,94,RESCHEDULE_IN
2021-04-05,RM-200030,Stator Core Lamination,ROH,Vendor A,13.718,17,14,3,2.8,1,2660.29,193.93,0,0,50,80,100,1,0.02433,0.866,-0.5,0.0,4,2,95,RESCHEDULE_IN
2021-04-06,RM-200030,Stator Core Lamination,ROH,Vendor A,9.059,14,14,0,0.0,0,2651.23,292.66,0,0,50,80,100,1,0.03717,0.866,-0.5,0.7818,4,2,96,RESCHEDULE_IN
2021-04-07,RM-200030,Stator Core Lamination,ROH,Vendor A,8.796,14,14,0,0.0,0,2642.44,300.41,0,0,50,80,100,1,0.022,0.866,-0.5,0.9749,4,2,97,RESCHEDULE_IN
2021-04-08,RM-200030,Stator Core Lamination,ROH,Vendor A,9.622,12,14,-2,0.0,0,2632.81,273.63,0,0,50,80,100,1,0.00914,0.866,-0.5,0.4339,4,2,98,RESCHEDULE_IN
2021-04-09,RM-200030,Stator Core Lamination,ROH,Vendor A,12.948,13,14,-1,0.0,0,2619.87,202.34,0,0,50,80,100,1,-0.0019,0.866,-0.5,-0.4339,4,2,99,RESCHEDULE_IN
2021-04-10,RM-200030,Stator Core Lamination,ROH,Vendor A,8.714,14,14,0,0.0,0,2611.15,299.64,0,0,50,80,100,1,0.01368,0.866,-0.5,-0.9749,4,2,100,RESCHEDULE_IN
2021-04-11,RM-200030,Stator Core Lamination,ROH,Vendor A,11.299,15,14,1,0.86,1,2599.85,230.1,7,0,50,80,100,1,0.01368,0.866,-0.5,-0.7818,4,2,101,RESCHEDULE_IN
2021-04-12,RM-200030,Stator Core Lamination,ROH,Vendor A,9.93,16,14,2,0.0,0,2589.92,260.82,0,0,50,80,100,1,0.02191,0.866,-0.5,0.0,4,2,102,RESCHEDULE_IN
2021-04-13,RM-200030,Stator Core Lamination,ROH,Vendor A,11.202,18,14,4,2.68,1,2578.72,230.2,0,0,50,80,100,1,0.00667,0.866,-0.5,0.7818,4,2,103,RESCHEDULE_IN
